,AC,AF,AR,AS,AST,AY,AwayTeam,Date,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Referee,WHA,WHD,WHH,HomeLastWin,VisitorLastWin,HmLasthlll,VisLasthlll,Hmdwl,Visdwl,HomeWinStreak,VisitorWinStreak,HomeUnbeatenStreak,VisitorUnbeatenStreak,HomeLosingStreak,VisitorLosingStreak,prev_HS,prev_AS,prev_HST,prev_AST,prev_HC,prev_AC,AtHomeWinStreak,HomeWinAgainstVisitor,HomeWinAgainstVisitorStreak,VisitorWinAgainstHomeStreak,VisitorWPLast5,HomeWPLast5,VisitorWPALast5,HomeWPHLast5,HomeWinAgainstVisitorL5,VisitorWinAgainstHomeL5
1853,4.0,8.0,0.0,19.0,12.0,0.0,Liverpool,20/04/05,E0,2.0,1.0,A,5.0,10.0,0.0,8.0,6.0,2.0,1.0,A,1.0,Portsmouth,2.0,3.1,3.2,H Webb,2.05,3.3,3.0,0,0,0,0,0,0,0,0,2,1,0,0,5.0,18.0,4.0,7.0,5.0,12.0,1,1,0,1,0.4,0.2,0.2,0.4,0.5,0.5
1854,3.0,12.0,0.0,10.0,4.0,0.0,West Brom,20/04/05,E0,1.0,1.0,D,7.0,12.0,0.0,15.0,5.0,1.0,0.0,A,2.0,Tottenham,4.4,3.3,1.65,C Foy,4.0,3.4,1.72,0,0,0,0,0,0,0,0,4,3,0,0,9.0,7.0,6.0,5.0,3.0,5.0,4,1,2,0,0.6,0.6,0.2,0.8,1.0,0.0
1855,5.0,13.0,0.0,12.0,6.0,2.0,Bolton,23/04/05,E0,1.0,1.0,D,7.0,17.0,0.0,13.0,10.0,0.0,1.0,H,0.0,Aston Villa,2.9,3.0,2.2, U Rennie,2.75,3.2,2.25,0,0,0,0,0,0,0,0,4,3,0,0,13.0,22.0,5.0,16.0,6.0,5.0,0,2,2,0,0.8,0.6,0.6,0.6,0.6,0.4
1856,2.0,17.0,0.0,7.0,1.0,0.0,Man City,23/04/05,E0,0.0,0.0,D,6.0,20.0,0.0,11.0,5.0,0.0,0.0,D,0.0,Blackburn,2.9,3.0,2.2, C Foy,2.62,3.2,2.3,1,1,0,0,0,0,2,1,3,4,0,0,18.0,8.0,7.0,4.0,11.0,8.0,2,0,0,1,0.6,0.8,0.4,0.6,0.5,0.5
1857,6.0,11.0,0.0,10.0,4.0,1.0,Fulham,23/04/05,E0,1.0,3.0,H,4.0,7.0,0.0,12.0,7.0,1.0,1.0,D,1.0,Chelsea,8.0,4.2,1.3, A Wiley,9.5,5.0,1.22,0,0,0,0,0,0,0,0,24,2,0,0,9.0,7.0,3.0,2.0,2.0,6.0,0,2,4,0,0.2,1.0,0.2,1.0,1.0,0.0
1858,1.0,14.0,0.0,9.0,7.0,5.0,Liverpool,23/04/05,E0,0.0,1.0,H,4.0,19.0,0.0,6.0,3.0,0.0,1.0,H,2.0,Crystal Palace,2.0,3.1,3.2, D Gallagher,1.8,3.5,3.5,0,1,0,0,0,0,0,1,0,2,1,0,4.0,19.0,3.0,12.0,6.0,4.0,0,0,0,1,0.6,0.2,0.4,0.6,0.0,1.0
1859,5.0,18.0,0.0,9.0,4.0,3.0,Birmingham,23/04/05,E0,1.0,1.0,D,9.0,18.0,0.0,11.0,6.0,1.0,0.0,A,2.0,Everton,4.6,3.4,1.6, A D'Urso,5.0,3.3,1.61,1,0,0,0,0,0,2,0,2,0,0,1,7.0,5.0,3.0,1.0,4.0,3.0,2,1,1,0,0.4,0.4,0.0,0.6,0.6666666666666666,0.3333333333333333
1860,4.0,12.0,0.0,15.0,9.0,1.0,West Brom,23/04/05,E0,0.0,4.0,H,1.0,12.0,0.0,12.0,8.0,0.0,3.0,H,1.0,Middlesbrough,3.5,3.1,1.9, H Webb,3.6,3.4,1.8,0,0,0,0,0,0,0,0,1,4,0,0,8.0,10.0,4.0,4.0,2.0,3.0,0,0,1,0,0.6,0.4,0.2,0.4,1.0,0.0
1861,8.0,9.0,0.0,11.0,6.0,1.0,Charlton,23/04/05,E0,0.0,1.0,H,7.0,8.0,0.0,13.0,6.0,0.0,0.0,D,1.0,Norwich,2.8,3.1,2.2, M Atkinson,2.87,3.5,2.05,1,0,0,0,0,0,1,0,3,1,0,0,15.0,12.0,8.0,3.0,6.0,5.0,2,0,0,1,0.2,0.4,0.6,0.6,0.0,1.0
1862,4.0,20.0,0.0,11.0,5.0,0.0,Newcastle,24/04/05,E0,1.0,2.0,H,9.0,8.0,0.0,18.0,10.0,1.0,0.0,A,1.0,Man United,7.5,4.0,1.33, N Barry,7.5,4.5,1.3,0,0,0,0,0,0,0,0,0,0,2,3,16.0,24.0,11.0,10.0,5.0,6.0,0,3,5,0,0.4,0.6,0.0,1.0,1.0,0.0
1863,7.0,11.0,0.0,11.0,8.0,1.0,Southampton,24/04/05,E0,1.0,4.0,H,4.0,15.0,0.0,18.0,8.0,1.0,4.0,H,2.0,Portsmouth,3.0,3.1,2.1, S Dunn,3.0,3.3,2.05,0,0,0,0,0,0,0,0,0,1,1,0,8.0,5.0,6.0,4.0,5.0,2.0,0,1,0,1,0.4,0.2,0.2,0.4,0.3333333333333333,0.6666666666666666
1864,7.0,15.0,0.0,7.0,1.0,4.0,Tottenham,25/04/05,E0,0.0,1.0,H,4.0,17.0,0.0,12.0,3.0,0.0,1.0,H,0.0,Arsenal,5.4,3.8,1.45,M Riley,6.5,3.6,1.44,0,0,0,0,0,0,0,0,8,5,0,0,6.0,15.0,4.0,5.0,2.0,7.0,3,4,5,0,0.6,1.0,0.2,0.8,1.0,0.0
1865,4.0,15.0,0.0,14.0,7.0,4.0,Blackburn,26/04/05,E0,1.0,1.0,D,6.0,13.0,0.0,9.0,3.0,0.0,1.0,H,3.0,West Brom,3.5,3.1,1.9,S Bennett,3.2,3.5,1.9,0,0,0,0,0,0,0,0,0,4,1,0,15.0,11.0,9.0,5.0,4.0,6.0,2,0,0,1,0.8,0.6,0.6,0.6,0.0,1.0
1866,1.0,9.0,0.0,5.0,3.0,2.0,Middlesbrough,27/04/05,E0,0.0,0.0,D,7.0,8.0,0.0,11.0,5.0,0.0,0.0,D,1.0,Newcastle,3.1,3.0,2.1,M Halsey,3.25,3.3,1.95,0,1,1,0,0,0,0,1,0,2,4,0,11.0,12.0,5.0,8.0,4.0,1.0,0,2,4,0,0.4,0.2,0.2,0.8,0.8,0.2
1867,1.0,16.0,0.0,5.0,1.0,1.0,Blackburn,30/04/05,E0,1.0,2.0,H,6.0,15.0,0.0,10.0,6.0,1.0,0.0,A,2.0,Birmingham,3.2,3.1,2.0,B Knight,3.2,3.1,2.05,0,0,0,0,0,0,0,0,1,5,0,0,9.0,14.0,4.0,7.0,5.0,4.0,0,0,0,2,0.8,0.4,0.6,0.6,0.0,1.0
1868,2.0,14.0,0.0,8.0,5.0,1.0,Chelsea,30/04/05,E0,2.0,0.0,A,7.0,17.0,0.0,14.0,6.0,0.0,0.0,D,4.0,Bolton,2.0,3.1,3.2,S Dunn,1.83,3.3,3.6,0,1,0,0,0,0,0,1,4,25,0,0,12.0,12.0,6.0,7.0,5.0,4.0,0,0,0,1,1.0,0.8,1.0,0.8,0.25,0.75
1869,7.0,16.0,0.0,11.0,4.0,3.0,Everton,30/04/05,E0,0.0,2.0,H,3.0,18.0,1.0,11.0,6.0,0.0,2.0,H,1.0,Fulham,2.5,3.0,2.5,S Bennett,2.37,3.1,2.62,0,0,0,0,0,0,0,0,0,3,1,0,10.0,11.0,4.0,6.0,6.0,9.0,0,3,0,1,0.4,0.2,0.2,0.6,0.4,0.6
1870,4.0,20.0,0.0,6.0,3.0,3.0,Middlesbrough,30/04/05,E0,1.0,1.0,D,7.0,10.0,0.0,12.0,6.0,1.0,0.0,A,2.0,Liverpool,3.8,3.1,1.8,P Dowd,4.2,3.4,1.7,0,0,0,0,0,0,0,0,0,3,1,0,9.0,5.0,7.0,3.0,1.0,1.0,0,2,0,1,0.4,0.6,0.2,0.6,0.6,0.4
1871,5.0,6.0,0.0,7.0,3.0,1.0,Portsmouth,30/04/05,E0,0.0,2.0,H,7.0,14.0,0.0,13.0,7.0,0.0,2.0,H,0.0,Man City,4.2,3.2,1.7,A Marriner,3.75,3.3,1.8,0,1,0,0,0,0,0,1,5,1,0,0,7.0,18.0,1.0,8.0,2.0,4.0,2,0,1,0,0.4,0.6,0.0,0.6,0.5,0.5
1872,2.0,15.0,0.0,7.0,3.0,1.0,Crystal Palace,30/04/05,E0,0.0,0.0,D,5.0,16.0,0.0,16.0,9.0,0.0,0.0,D,1.0,Newcastle,3.5,3.1,1.9,A Wiley,3.6,3.4,1.8,0,1,0,0,0,0,0,1,1,1,0,0,11.0,6.0,5.0,3.0,7.0,4.0,0,0,1,0,0.2,0.2,0.0,0.8,1.0,0.0
1873,8.0,13.0,0.0,14.0,7.0,2.0,Norwich,30/04/05,E0,3.0,4.0,H,6.0,18.0,0.0,15.0,9.0,3.0,3.0,D,3.0,Southampton,3.1,3.0,2.1,G Poll,2.8,3.3,2.15,0,1,0,0,0,0,0,2,0,4,1,0,11.0,13.0,8.0,6.0,7.0,7.0,0,0,0,1,0.6,0.2,0.0,0.6,0.0,1.0
1874,7.0,15.0,0.0,18.0,12.0,2.0,Man United,01/05/05,E0,4.0,0.0,A,1.0,6.0,1.0,6.0,4.0,2.0,0.0,A,0.0,Charlton,1.65,3.3,4.4,D Gallagher,1.57,3.5,5.0,0,1,0,0,0,1,0,1,0,1,1,0,11.0,18.0,6.0,10.0,8.0,9.0,0,0,0,7,0.6,0.2,0.6,0.4,0.0,1.0
1875,3.0,17.0,0.0,4.0,3.0,2.0,Aston Villa,01/05/05,E0,1.0,5.0,H,9.0,13.0,0.0,20.0,14.0,1.0,3.0,H,1.0,Tottenham,3.6,3.1,1.85,M Clattenburg,3.6,3.3,1.83,0,0,0,0,0,0,0,0,0,5,1,0,7.0,13.0,1.0,10.0,7.0,7.0,0,2,0,2,0.6,0.4,0.6,0.8,0.6,0.4
1876,0.0,11.0,0.0,8.0,5.0,0.0,Arsenal,02/05/05,E0,2.0,0.0,A,9.0,12.0,0.0,7.0,3.0,0.0,0.0,D,0.0,West Brom,1.65,3.3,4.4,N Barry,1.57,3.5,5.0,0,1,0,0,0,0,0,1,1,9,0,0,9.0,12.0,3.0,3.0,6.0,4.0,0,0,0,2,1.0,0.6,0.8,0.6,0.0,1.0
1877,2.0,13.0,0.0,4.0,3.0,1.0,Newcastle,04/05/05,E0,3.0,1.0,A,1.0,11.0,0.0,6.0,3.0,1.0,0.0,A,1.0,Fulham,3.2,3.1,2.0,G Poll,2.87,3.1,2.2,1,0,0,0,0,0,1,0,1,2,0,0,11.0,16.0,6.0,9.0,3.0,5.0,1,0,1,0,0.2,0.4,0.0,0.8,0.4,0.6
1878,2.0,18.0,0.0,10.0,4.0,1.0,Man City,07/05/05,E0,2.0,1.0,A,6.0,8.0,0.0,15.0,8.0,2.0,0.0,A,1.0,Aston Villa,2.8,3.1,2.2,R Beeby,2.7,3.3,2.2,0,1,0,0,0,0,0,1,0,6,1,0,4.0,13.0,3.0,7.0,3.0,7.0,0,1,0,3,0.6,0.6,0.4,0.6,0.4,0.6
1879,5.0,23.0,1.0,8.0,6.0,2.0,Fulham,07/05/05,E0,3.0,1.0,A,8.0,11.0,1.0,13.0,6.0,1.0,1.0,D,2.0,Blackburn,3.6,3.1,1.85,P Dowd,3.5,3.1,1.95,0,0,1,0,0,0,0,0,0,0,1,1,5.0,6.0,1.0,3.0,1.0,1.0,0,0,2,0,0.4,0.6,0.0,0.6,0.8,0.2
1880,5.0,13.0,0.0,6.0,3.0,0.0,Charlton,07/05/05,E0,0.0,1.0,H,2.0,7.0,0.0,15.0,6.0,0.0,0.0,D,0.0,Chelsea,7.5,4.0,1.33,M Riley,8.0,4.5,1.28,1,0,0,0,0,0,2,0,26,0,0,2,8.0,6.0,5.0,4.0,2.0,1.0,1,2,2,0,0.0,1.0,0.4,1.0,0.8,0.2
1881,2.0,18.0,1.0,7.0,3.0,1.0,Southampton,07/05/05,E0,2.0,2.0,D,5.0,16.0,1.0,14.0,6.0,1.0,1.0,D,3.0,Crystal Palace,2.9,3.0,2.2,H Webb,3.1,3.1,2.1,0,1,0,0,0,0,0,1,2,1,0,0,7.0,15.0,3.0,9.0,2.0,6.0,1,0,0,0,0.2,0.2,0.2,0.6,0.0,0.0
1882,2.0,11.0,1.0,9.0,4.0,1.0,Newcastle,07/05/05,E0,0.0,2.0,H,3.0,22.0,0.0,8.0,6.0,0.0,1.0,H,3.0,Everton,4.8,3.5,1.55,B Knight,5.0,3.3,1.61,0,1,0,0,0,0,0,1,0,3,1,0,11.0,4.0,4.0,3.0,7.0,2.0,0,1,0,1,0.2,0.4,0.2,0.6,0.2,0.8
1883,0.0,13.0,0.0,2.0,0.0,0.0,West Brom,07/05/05,E0,1.0,1.0,D,12.0,10.0,0.0,27.0,14.0,0.0,1.0,H,1.0,Man United,8.0,4.2,1.3,M Halsey,7.5,4.5,1.3,1,0,0,0,0,0,2,0,2,0,0,1,18.0,7.0,12.0,3.0,7.0,9.0,1,1,3,0,0.4,0.6,0.2,1.0,1.0,0.0
1884,3.0,10.0,0.0,5.0,2.0,3.0,Tottenham,07/05/05,E0,0.0,1.0,H,4.0,14.0,0.0,16.0,8.0,0.0,1.0,H,1.0,Middlesbrough,3.1,3.0,2.1,D Gallagher,2.8,3.2,2.2,0,1,0,0,0,0,0,1,4,1,0,0,6.0,20.0,3.0,14.0,4.0,9.0,1,1,0,1,0.6,0.4,0.0,0.4,0.3333333333333333,0.6666666666666666
1885,7.0,10.0,1.0,22.0,9.0,5.0,Birmingham,07/05/05,E0,0.0,1.0,H,1.0,20.0,0.0,8.0,4.0,0.0,1.0,H,1.0,Norwich,4.0,3.3,1.7,S Bennett,3.5,3.5,1.8,0,1,0,0,0,1,0,1,0,2,1,0,14.0,10.0,7.0,6.0,8.0,6.0,3,0,0,0,0.4,0.6,0.0,0.6,0.0,0.0
1886,9.0,23.0,0.0,12.0,4.0,2.0,Bolton,07/05/05,E0,1.0,1.0,D,2.0,12.0,0.0,9.0,4.0,1.0,0.0,A,0.0,Portsmouth,2.3,3.0,2.7,M Messias,2.3,3.2,2.62,0,0,0,0,0,0,0,0,0,0,1,1,7.0,14.0,3.0,6.0,5.0,7.0,1,1,1,0,0.6,0.4,0.6,0.6,0.6666666666666666,0.3333333333333333
1887,4.0,10.0,0.0,11.0,6.0,2.0,Liverpool,08/05/05,E0,1.0,3.0,H,1.0,13.0,0.0,11.0,8.0,0.0,2.0,H,0.0,Arsenal,4.2,3.2,1.7,G Poll,3.8,3.5,1.72,1,0,0,0,0,0,2,0,10,1,0,0,8.0,12.0,5.0,6.0,0.0,7.0,4,2,0,1,0.6,1.0,0.2,0.8,0.6,0.4
1888,0.0,14.0,0.0,7.0,6.0,3.0,Chelsea,10/05/05,E0,3.0,1.0,A,7.0,11.0,0.0,15.0,9.0,1.0,1.0,D,2.0,Man United,2.9,2.8,2.3,G Poll,3.0,3.2,2.1,0,1,0,0,0,0,0,3,3,27,0,0,27.0,15.0,14.0,6.0,12.0,2.0,0,1,0,2,1.0,0.6,1.0,1.0,0.4,0.6
1889,2.0,12.0,0.0,7.0,3.0,0.0,Everton,11/05/05,E0,0.0,7.0,H,4.0,9.0,0.0,19.0,12.0,0.0,3.0,H,2.0,Arsenal,5.4,3.8,1.45,A Wiley,6.0,3.75,1.44,1,1,0,0,0,0,3,1,11,1,0,0,11.0,8.0,8.0,6.0,1.0,3.0,5,4,3,0,0.6,1.0,0.2,1.0,0.8,0.2
1890,2.0,8.0,0.0,11.0,5.0,0.0,Arsenal,15/05/05,E0,1.0,2.0,H,3.0,10.0,0.0,9.0,4.0,0.0,0.0,D,1.0,Birmingham,2.0,3.1,3.2,D Gallagher,1.95,3.3,3.25,0,1,0,0,0,0,0,4,0,12,1,0,22.0,19.0,9.0,12.0,7.0,4.0,1,0,0,4,1.0,0.4,0.8,0.8,0.0,1.0
1891,6.0,17.0,0.0,10.0,5.0,1.0,Everton,15/05/05,E0,2.0,3.0,H,5.0,12.0,1.0,16.0,9.0,1.0,0.0,A,2.0,Bolton,3.5,3.1,1.9,N Barry,3.3,3.3,1.9,0,0,0,0,0,0,0,0,1,0,0,1,12.0,7.0,4.0,3.0,9.0,2.0,0,1,0,1,0.6,0.6,0.2,0.8,0.4,0.6
1892,8.0,14.0,0.0,9.0,6.0,2.0,Crystal Palace,15/05/05,E0,2.0,2.0,D,3.0,14.0,0.0,8.0,5.0,0.0,1.0,H,2.0,Charlton,4.134787559011386,3.609733407386837,2.474672313246321,M Clattenburg,2.25,3.4,2.6,0,0,0,0,0,0,0,0,0,3,3,0,6.0,14.0,3.0,6.0,5.0,5.0,0,0,1,0,0.2,0.0,0.0,0.2,1.0,0.0
1893,13.0,12.0,0.0,2.0,0.0,1.0,Norwich,15/05/05,E0,0.0,6.0,H,4.0,11.0,0.0,13.0,9.0,0.0,2.0,H,0.0,Fulham,4.134787559011386,3.609733407386837,2.474672313246321,S Dunn,2.25,3.4,2.6,1,1,0,0,0,0,1,1,1,1,0,0,8.0,8.0,6.0,4.0,5.0,1.0,0,0,1,0,0.8,0.4,0.0,0.8,1.0,0.0
1894,5.0,16.0,0.0,13.0,4.0,0.0,Aston Villa,15/05/05,E0,1.0,2.0,H,9.0,10.0,0.0,15.0,7.0,0.0,2.0,H,0.0,Liverpool,4.2,3.2,1.7,B Knight,4.33,3.3,1.7,0,0,0,0,0,0,0,0,0,0,1,2,11.0,15.0,6.0,8.0,4.0,6.0,0,1,3,0,0.4,0.4,0.6,0.6,0.8,0.2
1895,3.0,15.0,0.0,4.0,3.0,4.0,Middlesbrough,15/05/05,E0,1.0,1.0,D,10.0,12.0,0.0,10.0,5.0,1.0,0.0,A,2.0,Man City,3.5,3.1,1.9,R Styles,3.5,3.1,1.95,1,1,0,0,0,0,2,1,7,5,0,0,10.0,16.0,4.0,8.0,2.0,4.0,3,0,0,3,0.6,0.8,0.2,0.6,0.0,1.0
1896,4.0,17.0,0.0,12.0,7.0,4.0,Chelsea,15/05/05,E0,1.0,1.0,D,6.0,11.0,0.0,8.0,4.0,1.0,1.0,D,4.0,Newcastle,2.1,2.9,3.2,H Webb,2.1,3.4,2.8,0,1,0,0,0,0,0,4,0,28,1,0,9.0,7.0,4.0,6.0,2.0,0.0,0,2,0,1,1.0,0.2,1.0,0.8,0.4,0.6
1897,3.0,13.0,0.0,16.0,8.0,2.0,Man United,15/05/05,E0,2.0,1.0,A,5.0,14.0,0.0,11.0,3.0,1.0,1.0,D,1.0,Southampton,2.9,3.4,2.0,S Bennett,2.5,3.4,2.3,0,0,0,0,0,0,0,0,2,0,0,1,7.0,15.0,3.0,9.0,2.0,7.0,1,1,0,2,0.4,0.2,0.6,0.6,0.2,0.8
1898,7.0,14.0,0.0,12.0,8.0,2.0,Blackburn,15/05/05,E0,0.0,0.0,D,5.0,10.0,0.0,11.0,7.0,0.0,0.0,D,2.0,Tottenham,6.0,3.9,1.4,A Wiley,5.5,3.6,1.5,0,0,0,0,0,0,0,0,0,0,1,2,5.0,13.0,2.0,6.0,3.0,8.0,1,1,2,0,0.4,0.6,0.4,1.0,0.6,0.4
1899,1.0,13.0,0.0,8.0,2.0,1.0,Portsmouth,15/05/05,E0,0.0,2.0,H,6.0,12.0,0.0,9.0,5.0,0.0,0.0,D,0.0,West Brom,5.0,4.0,1.45,M Riley,4.5,3.6,1.6,0,0,0,0,0,0,0,0,1,1,0,0,2.0,9.0,0.0,4.0,0.0,2.0,0,0,0,1,0.4,0.4,0.0,0.6,0.0,1.0
1900,8.0,16.0,0.0,13.0,6.0,2.0,Bolton,13/08/05,E0,2.0,2.0,D,7.0,14.0,0.0,3.0,2.0,2.0,2.0,D,0.0,Aston Villa,3.1,3.0,2.1,M Riley,2.8,3.2,2.2,0,1,0,0,0,1,0,1,0,2,3,0,13.0,16.0,4.0,9.0,5.0,5.0,0,2,2,0,0.6,0.4,0.6,0.4,0.6,0.4
1901,6.0,14.0,0.0,12.0,5.0,1.0,Man United,13/08/05,E0,2.0,0.0,A,8.0,15.0,0.0,10.0,5.0,1.0,0.0,A,3.0,Everton,1.8,3.1,3.8,G Poll,1.72,3.2,4.33,0,1,1,0,0,0,0,1,0,1,2,0,10.0,16.0,5.0,8.0,6.0,3.0,1,1,1,0,0.6,0.4,0.6,0.6,0.2,0.8
1902,6.0,13.0,0.0,7.0,4.0,2.0,Birmingham,13/08/05,E0,0.0,0.0,D,6.0,12.0,0.0,15.0,7.0,0.0,0.0,D,1.0,Fulham,2.9,3.0,2.2,R Styles,2.62,3.2,2.3,1,1,0,0,0,0,2,1,2,1,0,0,13.0,9.0,9.0,4.0,4.0,3.0,1,0,1,0,0.6,0.6,0.0,0.8,0.3333333333333333,0.6666666666666666
1903,6.0,11.0,0.0,13.0,3.0,3.0,West Brom,13/08/05,E0,0.0,0.0,D,3.0,13.0,0.0,15.0,8.0,0.0,0.0,D,2.0,Man City,4.2,3.2,1.7,C Foy,4.33,3.3,1.7,0,1,0,0,0,0,0,1,8,2,0,0,10.0,9.0,5.0,5.0,10.0,6.0,0,0,0,2,0.6,0.8,0.2,0.6,0.3333333333333333,0.6666666666666666
1904,0.0,11.0,0.0,16.0,7.0,3.0,Liverpool,13/08/05,E0,0.0,0.0,D,5.0,17.0,1.0,4.0,2.0,0.0,0.0,D,2.0,Middlesbrough,2.5,3.0,2.5,M Halsey,2.3,3.1,2.75,0,1,0,0,0,0,0,1,6,1,0,0,4.0,15.0,3.0,7.0,3.0,9.0,2,1,1,0,0.4,0.6,0.2,0.6,0.4,0.6
1905,2.0,23.0,0.0,11.0,6.0,2.0,Tottenham,13/08/05,E0,2.0,0.0,A,7.0,13.0,0.0,11.0,7.0,1.0,0.0,A,0.0,Portsmouth,2.5,3.0,2.5,B Knight,2.3,3.2,2.62,0,0,0,0,0,0,0,0,0,1,1,0,8.0,11.0,2.0,7.0,1.0,5.0,0,2,0,1,0.6,0.4,0.0,0.6,0.5,0.5
1906,5.0,17.0,1.0,14.0,4.0,0.0,Charlton,13/08/05,E0,3.0,1.0,A,5.0,15.0,0.0,12.0,8.0,1.0,1.0,D,2.0,Sunderland,2.9,3.0,2.2,H Webb,2.62,3.2,2.3,0,0,0,0,0,0,0,0,0,1,15,0,7.0,8.0,3.0,5.0,6.0,3.0,0,0,0,1,0.0,0.0,0.2,0.0,0.6666666666666666,0.3333333333333333
1907,6.0,14.0,1.0,11.0,5.0,1.0,Blackburn,13/08/05,E0,1.0,3.0,H,2.0,11.0,0.0,13.0,5.0,1.0,0.0,A,0.0,West Ham,2.7,3.0,2.3,A Wiley,2.62,3.2,2.3,0,0,0,0,0,0,0,0,4,1,0,0,16.0,12.0,10.0,8.0,7.0,7.0,2,2,2,0,0.4,0.8,0.4,0.8,0.6666666666666666,0.3333333333333333
1908,3.0,17.0,1.0,2.0,1.0,1.0,Newcastle,14/08/05,E0,0.0,2.0,H,8.0,15.0,0.0,15.0,12.0,0.0,0.0,D,0.0,Arsenal,5.4,3.8,1.45,S Bennett,7.0,3.75,1.4,0,0,0,0,0,0,0,0,0,1,1,0,11.0,8.0,5.0,4.0,2.0,6.0,6,3,5,0,0.2,0.8,0.2,1.0,1.0,0.0
1909,6.0,7.0,0.0,20.0,9.0,0.0,Chelsea,14/08/05,E0,1.0,0.0,A,2.0,14.0,0.0,12.0,5.0,0.0,0.0,D,1.0,Wigan,1.4,3.9,6.0,M Clattenburg,1.28,4.5,8.0,0,0,0,0,0,0,0,0,0,29,0,0,0.0,12.0,0.0,7.0,0.0,4.0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0
1910,4.0,12.0,0.0,9.0,6.0,1.0,Man City,20/08/05,E0,2.0,1.0,A,9.0,7.0,0.0,9.0,2.0,1.0,1.0,D,3.0,Birmingham,2.9,3.0,2.2,M Clattenburg,2.87,3.1,2.2,0,0,0,0,0,0,0,0,2,9,0,0,7.0,15.0,4.0,8.0,6.0,3.0,2,2,0,1,0.8,0.6,0.4,1.0,0.4,0.6
1911,1.0,14.0,0.0,8.0,4.0,2.0,Fulham,20/08/05,E0,1.0,2.0,H,8.0,26.0,0.0,16.0,9.0,0.0,1.0,H,2.0,Blackburn,3.5,3.1,1.9,H Webb,3.3,3.25,1.95,0,0,1,0,0,0,0,0,0,3,1,0,11.0,15.0,5.0,7.0,6.0,6.0,0,0,0,1,0.6,0.4,0.2,0.6,0.6,0.4
1912,4.0,11.0,0.0,4.0,0.0,1.0,Wigan,20/08/05,E0,0.0,1.0,H,4.0,10.0,0.0,21.0,10.0,0.0,1.0,H,0.0,Charlton,3.8,3.1,1.8,R Styles,4.5,3.2,1.7,1,0,0,0,0,0,1,0,2,0,0,1,14.0,12.0,4.0,5.0,5.0,2.0,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0.0
1913,5.0,20.0,1.0,2.0,0.0,3.0,Sunderland,20/08/05,E0,0.0,1.0,H,5.0,8.0,0.0,15.0,6.0,0.0,1.0,H,2.0,Liverpool,7.5,4.0,1.33,B Knight,8.0,4.0,1.33,0,0,0,0,0,0,0,0,2,0,0,16,16.0,12.0,7.0,8.0,0.0,5.0,1,1,0,1,0.0,0.4,0.0,0.8,0.6666666666666666,0.3333333333333333
1914,7.0,21.0,0.0,3.0,3.0,1.0,Aston Villa,20/08/05,E0,0.0,1.0,H,11.0,13.0,0.0,18.0,12.0,0.0,0.0,D,2.0,Man United,8.5,4.3,1.27,P Dowd,8.0,4.5,1.28,1,0,0,0,0,0,2,0,2,1,0,0,12.0,3.0,5.0,2.0,6.0,7.0,0,4,8,0,0.4,0.8,0.4,0.8,1.0,0.0
1915,2.0,11.0,1.0,6.0,1.0,1.0,West Ham,20/08/05,E0,0.0,0.0,D,10.0,9.0,0.0,14.0,6.0,0.0,0.0,D,1.0,Newcastle,4.4,3.3,1.65,D Gallagher,5.0,3.0,1.7,0,1,0,0,0,1,0,1,0,5,1,0,2.0,13.0,1.0,5.0,3.0,2.0,0,3,2,0,0.8,0.2,0.4,0.8,0.6,0.4
1916,6.0,10.0,0.0,12.0,3.0,1.0,Middlesbrough,20/08/05,E0,0.0,2.0,H,5.0,16.0,0.0,18.0,8.0,0.0,0.0,D,3.0,Tottenham,3.5,3.1,1.9,M Atkinson,3.75,3.3,1.8,1,0,0,0,0,0,1,0,2,7,0,0,11.0,4.0,6.0,2.0,2.0,5.0,0,2,0,1,0.6,0.6,0.2,1.0,0.5,0.5
1917,3.0,19.0,0.0,10.0,2.0,3.0,Portsmouth,20/08/05,E0,1.0,2.0,H,3.0,21.0,0.0,6.0,2.0,0.0,1.0,H,4.0,West Brom,3.1,3.0,2.1,M Riley,3.0,3.2,2.1,0,0,0,0,0,0,0,0,3,0,0,2,13.0,11.0,3.0,7.0,6.0,7.0,1,1,1,0,0.2,0.6,0.0,0.8,0.5,0.5
1918,3.0,13.0,0.0,3.0,1.0,1.0,Everton,21/08/05,E0,1.0,0.0,A,8.0,10.0,0.0,16.0,6.0,0.0,0.0,D,0.0,Bolton,3.2,3.1,2.0,A Wiley,3.1,3.2,2.05,0,0,0,0,0,0,0,0,3,0,0,3,13.0,10.0,6.0,5.0,8.0,8.0,1,2,1,0,0.2,0.6,0.0,0.8,0.6,0.4
1919,7.0,21.0,0.0,9.0,3.0,3.0,Arsenal,21/08/05,E0,0.0,1.0,H,3.0,17.0,0.0,9.0,6.0,0.0,0.0,D,2.0,Chelsea,3.7,3.1,1.9,G Poll,3.75,3.2,1.83,1,1,0,0,0,0,1,1,30,1,0,0,20.0,15.0,9.0,12.0,6.0,8.0,2,0,0,4,0.8,1.0,0.8,1.0,0.0,1.0
